mundial,fecha,equipo1,equipo2,equipo_gol,jugador_gol,minuto_gol,fuente
Copa Mundial de la FIFA México 1986,1986/6/10,Argentina,Bulgaria,ARG,Jorge VALDANO,3,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=389/index.html
Copa Mundial de la FIFA México 1986,1986/6/10,Argentina,Bulgaria,ARG,Jorge BURRUCHAGA,76,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=389/index.html
Copa Mundial de la FIFA México 1986,1986/6/04,Paraguay,Irak,PAR,Julio Cesar ROMERO,35,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=628/index.html
Copa Mundial de la FIFA México 1986,1986/6/07,Irlanda del Norte,España,ESP,Emilio BUTRAGUENO,2,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=551/index.html
Copa Mundial de la FIFA México 1986,1986/6/07,Irlanda del Norte,España,ESP,JULIO SALINAS,18,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=551/index.html
Copa Mundial de la FIFA México 1986,1986/6/07,Irlanda del Norte,España,NIR,Colin CLARKE,47,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=551/index.html
Copa Mundial de la FIFA México 1986,1986/6/07,Polonia,Portugal,POL,Wlodimierz SMOLAREK,68,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=701/index.html
Copa Mundial de la FIFA México 1986,1986/6/05,Italia,Argentina,ITA,Alessandro ALTOBELLI,6 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=394/index.html
Copa Mundial de la FIFA México 1986,1986/6/05,Italia,Argentina,ARG,Diego MARADONA,34,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=394/index.html
Copa Mundial de la FIFA México 1986,1986/6/03,Portugal,Inglaterra,POR,CARLOS MANUEL,75,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=538/index.html
Copa Mundial de la FIFA México 1986,1986/6/08,Irak,Bélgica,BEL,Enzo SCIFO,16,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=427/index.html
Copa Mundial de la FIFA México 1986,1986/6/08,Irak,Bélgica,BEL,Nico CLAESEN,21 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=427/index.html
Copa Mundial de la FIFA México 1986,1986/6/08,Irak,Bélgica,IRQ,Ahmed RADHI,59,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=427/index.html
Copa Mundial de la FIFA México 1986,1986/6/10,República de Corea,Italia,ITA,Alessandro ALTOBELLI,17,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=643/index.html
Copa Mundial de la FIFA México 1986,1986/6/10,República de Corea,Italia,KOR,CHOI Soon Ho,62,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=643/index.html
Copa Mundial de la FIFA México 1986,1986/6/10,República de Corea,Italia,ITA,Alessandro ALTOBELLI,73,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=643/index.html
Copa Mundial de la FIFA México 1986,1986/6/10,República de Corea,Italia,KOR,CHO Kwang Rae,82 Gol en propia meta,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=643/index.html
Copa Mundial de la FIFA México 1986,1986/6/10,República de Corea,Italia,KOR,HUH Jungmoo,83,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=643/index.html
Copa Mundial de la FIFA México 1986,1986/6/12,Irlanda del Norte,Brasil,BRA,CARECA,15,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=441/index.html
Copa Mundial de la FIFA México 1986,1986/6/12,Irlanda del Norte,Brasil,BRA,JOSIMAR,42,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=441/index.html
Copa Mundial de la FIFA México 1986,1986/6/12,Irlanda del Norte,Brasil,BRA,CARECA,87,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=441/index.html
Copa Mundial de la FIFA México 1986,1986/6/01,Canadá,Francia,FRA,Jean-Pierre PAPIN,79,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=468/index.html
Copa Mundial de la FIFA México 1986,1986/6/04,Escocia,Dinamarca,DEN,Preben ELKJAER LARSEN,57,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=308/match=517/index.html
Copa Mundial de la FIFA México 1986,1986/6/29,Argentina,República Federal de Alemania,ARG,Jose BROWN,23,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3467/match=393/index.html
Copa Mundial de la FIFA México 1986,1986/6/29,Argentina,República Federal de Alemania,ARG,Jorge VALDANO,56,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3467/match=393/index.html
Copa Mundial de la FIFA México 1986,1986/6/29,Argentina,República Federal de Alemania,FRG,Karl-Heinz RUMMENIGGE,74,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3467/match=393/index.html
Copa Mundial de la FIFA México 1986,1986/6/29,Argentina,República Federal de Alemania,FRG,Rudi VOELLER,81,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3467/match=393/index.html
Copa Mundial de la FIFA México 1986,1986/6/29,Argentina,República Federal de Alemania,ARG,Jorge BURRUCHAGA,84,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3467/match=393/index.html
Copa Mundial de la FIFA México 1986,1986/6/28,Francia,Bélgica,BEL,Jan CEULEMANS,11,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3468/match=422/index.html
Copa Mundial de la FIFA México 1986,1986/6/28,Francia,Bélgica,FRA,Jean-Marc FERRERI,27,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3468/match=422/index.html
Copa Mundial de la FIFA México 1986,1986/6/28,Francia,Bélgica,FRA,Jean-Pierre PAPIN,43,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3468/match=422/index.html
Copa Mundial de la FIFA México 1986,1986/6/28,Francia,Bélgica,BEL,Nico CLAESEN,73,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3468/match=422/index.html
Copa Mundial de la FIFA México 1986,1986/6/28,Francia,Bélgica,FRA,Bernard GENGHINI,104,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3468/match=422/index.html
Copa Mundial de la FIFA México 1986,1986/6/28,Francia,Bélgica,FRA,Manuel AMOROS,111 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=3468/match=422/index.html
Copa Mundial de la FIFA México 1986,1986/6/17,Italia,Francia,FRA,Michel PLATINI,15,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=568/index.html
Copa Mundial de la FIFA México 1986,1986/6/17,Italia,Francia,FRA,Yannick STOPYRA,57,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=568/index.html
Copa Mundial de la FIFA México 1986,1986/6/16,Argentina,Uruguay,ARG,Pedro PASCULLI,42,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=398/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Dinamarca,España,DEN,Jesper OLSEN,33 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=511/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Dinamarca,España,ESP,Emilio BUTRAGUENO,43,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=511/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Dinamarca,España,ESP,Emilio BUTRAGUENO,57,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=511/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Dinamarca,España,ESP,GOIKO,68 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=511/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Dinamarca,España,ESP,Emilio BUTRAGUENO,80,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=511/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Dinamarca,España,ESP,Emilio BUTRAGUENO,89 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=511/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,México,Bulgaria,MEX,Manuel NEGRETE,34,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=463/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,México,Bulgaria,MEX,Raul SERVIN,61,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=463/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,Unión Soviética,Bélgica,URS,Igor BELANOV,27,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=432/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,Unión Soviética,Bélgica,BEL,Enzo SCIFO,56,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=432/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,Unión Soviética,Bélgica,URS,Igor BELANOV,70,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=432/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,Unión Soviética,Bélgica,BEL,Jan CEULEMANS,77,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=432/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,Unión Soviética,Bélgica,BEL,Stephane DEMOL,102,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=432/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,Unión Soviética,Bélgica,BEL,Nico CLAESEN,110,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=432/index.html
Copa Mundial de la FIFA México 1986,1986/6/15,Unión Soviética,Bélgica,URS,Igor BELANOV,111 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=432/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Inglaterra,Paraguay,ENG,Gary LINEKER,31,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=536/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Inglaterra,Paraguay,ENG,Peter BEARDSLEY,56,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=536/index.html
Copa Mundial de la FIFA México 1986,1986/6/18,Inglaterra,Paraguay,ENG,Gary LINEKER,72,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=536/index.html
Copa Mundial de la FIFA México 1986,1986/6/17,Marruecos,República Federal de Alemania,FRG,Lothar MATTHAEUS,88,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=574/index.html
Copa Mundial de la FIFA México 1986,1986/6/16,Brasil,Polonia,BRA,SOCRATES,30 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=444/index.html
Copa Mundial de la FIFA México 1986,1986/6/16,Brasil,Polonia,BRA,JOSIMAR,55,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=444/index.html
Copa Mundial de la FIFA México 1986,1986/6/16,Brasil,Polonia,BRA,EDINHO,79,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=444/index.html
Copa Mundial de la FIFA México 1986,1986/6/16,Brasil,Polonia,BRA,CARECA,83 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/mexico1986/matches/round=309/match=444/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Camerún,Colombia,CMR,Roger MILLA,106,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=102/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Camerún,Colombia,CMR,Roger MILLA,108,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=102/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Camerún,Colombia,COL,Bernardo REDIN,115,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=102/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/24,Brasil,Argentina,ARG,Claudio CANIGGIA,81,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=25/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/26,Inglaterra,Bélgica,ENG,David PLATT,119,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=55/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/25,Italia,Uruguay,ITA,Salvatore SCHILLACI,65,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=264/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/25,Italia,Uruguay,ITA,Aldo SERENA,83,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=264/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Checoslovaquia,Costa Rica,TCH,Tomas SKUHRAVY,12,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=129/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Checoslovaquia,Costa Rica,CRC,Ronald GONZALEZ,55,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=129/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Checoslovaquia,Costa Rica,TCH,Tomas SKUHRAVY,63,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=129/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Checoslovaquia,Costa Rica,TCH,Lubos KUBIK,76,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=129/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/23,Checoslovaquia,Costa Rica,TCH,Tomas SKUHRAVY,82,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=129/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/26,España,Yugoslavia,YUG,Dragan STOJKOVIC,78,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=181/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/26,España,Yugoslavia,ESP,JULIO SALINAS,84,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=181/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/26,España,Yugoslavia,YUG,Dragan STOJKOVIC,93,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=181/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/24,República Federal de Alemania,Países Bajos,FRG,Juergen KLINSMANN,51,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=196/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/24,República Federal de Alemania,Países Bajos,FRG,Andreas BREHME,85,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=196/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/24,República Federal de Alemania,Países Bajos,NED,Ronald KOEMAN,89 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=323/match=196/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/07,Italia,Inglaterra,ITA,Roberto BAGGIO,71,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3463/match=162/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/07,Italia,Inglaterra,ENG,David PLATT,81,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3463/match=162/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/07,Italia,Inglaterra,ITA,Salvatore SCHILLACI,86 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3463/match=162/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/04,República Federal de Alemania,Inglaterra,FRG,Andreas BREHME,60,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3464/match=159/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/04,República Federal de Alemania,Inglaterra,ENG,Gary LINEKER,80,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3464/match=159/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/03,Italia,Argentina,ITA,Salvatore SCHILLACI,17,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3464/match=28/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/03,Italia,Argentina,ARG,Claudio CANIGGIA,67,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3464/match=28/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/01,República Federal de Alemania,Checoslovaquia,FRG,Lothar MATTHAEUS,25 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=751/match=197/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/01,Inglaterra,Camerún,ENG,David PLATT,25,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=751/match=103/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/01,Inglaterra,Camerún,CMR,Emmanuel KUNDE,61 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=751/match=103/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/01,Inglaterra,Camerún,CMR,Eugene EKEKE,65,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=751/match=103/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/01,Inglaterra,Camerún,ENG,Gary LINEKER,83 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=751/match=103/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/01,Inglaterra,Camerún,ENG,Gary LINEKER,105 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=751/match=103/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/30,Italia,República de Irlanda,ITA,Salvatore SCHILLACI,38,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=751/match=243/index.html
Copa Mundial de la FIFA Italia 1990,1990/7/08,República Federal de Alemania,Argentina,FRG,Andreas BREHME,85 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=3462/match=27/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/10,República Federal de Alemania,Yugoslavia,FRG,Lothar MATTHAEUS,28,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=322/match=201/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/10,República Federal de Alemania,Yugoslavia,FRG,Juergen KLINSMANN,39,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=322/match=201/index.html
Copa Mundial de la FIFA Italia 1990,1990/6/10,República Federal de Alemania,Yugoslavia,YUG,Davor JOZIC,55,http://es.fifa.com/tournaments/archive/worldcup/italy1990/matches/round=322/match=201/index.html
